dist_norm,rel_alt_norm,slope,th_level,risk_label,scenario_id
0.1617192592148112,0.37412924816300547,0.04,0.9,1.1011382846155013,S1_Base
0.171009239580708,0.25459116186350067,0.02,0.5,0.5323669551340553,S1_Base
0.05839476802973313,0.48763554096834905,0.2,0.5,0.9354595195609391,S1_Base
0.10202767128601001,0.13656531455212337,0.12,0.9,1.2683948487935992,S1_Base
0.08364289802681268,0.23290952724376962,0.18,0.9,1.3055986998952709,S1_Base
0.17315464665339902,0.716717832847546,0.04,0.9,0.9961244493153767,S1_Base
0.02545943790120696,0.504702710732508,0.04,0.5,0.9122689066107169,S1_Base
0.07800113137468768,0.4756630051622662,0.04,0.7,1.0833080109601867,S1_Base
0.27260421921212596,0.36835898945768336,0.02,0.5,0.4271831162942077,S1_Base
0.026009834442388143,0.5320168950754617,0.12,0.7,1.2410136615102254,S1_Base
0.04917017595659932,0.5252427608161385,0.02,0.5,0.895228843021763,S1_Base
0.00784792208251332,0.4219188143299028,0.0,0.5,0.9518897592702027,S1_Base
0.04381919330531449,0.4947203603731717,0.08,0.7,1.3162587980245983,S1_Base
0.055235502853520836,0.7479659712022948,0.1,0.7,1.3311997311757633,S1_Base
1.9517208986118888,0.2301038205877875,0.02,0.5,0.0,S1_Base
0.1648262168815557,0.7050627213662904,0.14,0.5,1.044926738871564,S1_Base
0.07620956305786808,0.4754278027550454,0.08,0.7,1.2193150468194034,S1_Base
0.03426155244341421,0.6425348466265333,0.02,0.7,1.2149555159195813,S1_Base
0.22836748218620923,0.24331251144209567,0.1,0.9,0.5952277888705944,S1_Base
0.04974034563824456,0.6841779524824392,0.08,0.7,1.3152102647445876,S1_Base
1.1664318971716248,0.051059267126027395,0.04,0.7,0.0,S1_Base
0.21162495123838762,0.03212049361799295,0.2,0.9,0.7378006734947411,S1_Base
0.0033902023102568564,0.6723117719765865,0.08,0.9,1.4707802407837536,S1_Base
0.017722167747899132,0.543871319100925,0.06,0.9,1.431723112696131,S1_Base
0.15263797023411155,0.5596007450077416,0.12,0.5,0.7121770446264759,S1_Base
0.038455591411910704,0.5294948311592087,0.04,0.7,1.2054580728374549,S1_Base
0.08285044193088138,0.518711104786955,0.1,0.9,1.349701001313986,S1_Base
0.09626762609867834,0.5445098671774259,0.08,0.9,1.2132010356605578,S1_Base
0.12405345507444572,0.1549473501300193,0.24,0.7,0.9908310401641849,S1_Base
0.11624434594080092,0.5939440312304232,0.02,0.9,1.1640412343525548,S1_Base
0.0792568084476007,0.4172191000006104,0.32,0.7,1.1103397833648485,S1_Base
0.2714212397050124,0.25909134236849485,0.08,0.9,0.8220776781236108,S1_Base
0.1840797316730942,0.6186494095412098,0.12,0.7,0.7741691458884722,S1_Base
0.03398652599200258,0.5951594742088618,0.02,0.5,0.9485427022069106,S1_Base
0.24668498022323357,0.4938426496730961,0.06,0.5,0.8209377876546387,S1_Base
0.2092729360659279,0.06851772898686806,0.02,0.5,0.0,S1_Base
0.04907931722619069,0.11406770180824448,0.12,0.9,0.9285084898790433,S1_Base
0.1277264447449781,0.5420772229642365,0.04,0.9,1.1120450608736585,S1_Base
0.19175959809124837,0.09209518157452776,0.02,0.5,0.0,S1_Base
2.2107458129968225,0.26483825799665434,0.04,0.9,0.0,S1_Base
0.1801819501039238,0.3519720874057028,0.04,0.5,0.7800081216712608,S1_Base
0.07585251844935201,0.07176275065105045,0.02,0.7,1.0202936655134152,S1_Base
2.4339018042339324,0.2555271774086943,0.08,0.5,0.0,S1_Base
0.2177225879217066,0.561876151918293,0.08,0.7,0.7332874922655875,S1_Base
0.3516014260260027,0.12020416301563105,0.14,0.7,0.0,S1_Base
0.09864391259154144,0.5950909330470883,0.04,0.9,1.1900712784427692,S1_Base
0.09774531125816426,0.03774247032364771,0.12,0.9,1.31200245414423,S1_Base
1.7329414832579546,0.17342401038626698,0.0,0.7,0.0,S1_Base
0.2905573583798026,0.34067273454846436,0.06,0.5,0.7311541987370302,S1_Base
0.8965231484565424,0.5785057485807027,0.12,0.5,0.07982013801550383,S1_Base
0.41582305222122584,0.286726670948172,0.0,0.5,0.41823943805956637,S1_Base
0.39043184106689216,0.06230998200749056,0.04,0.5,0.0,S1_Base
0.060244733127826404,0.32783793126255933,0.0,0.7,1.164482965897748,S1_Base
0.04121882671427914,0.4812650750814919,0.14,0.7,1.2278911295151727,S1_Base
0.028675788604689393,0.48243710786943306,0.06,0.9,1.3934823368201417,S1_Base
0.10728058978605082,0.4664609860531045,0.22,0.7,1.2274890008208648,S1_Base
0.11220581780196853,0.4499158614616808,0.04,0.9,1.1929428427621986,S1_Base
0.05284910202379076,0.132205398990234,0.02,0.9,1.381981428552608,S1_Base
0.08944753801847015,0.3188791925732754,0.08,0.7,1.3500826706497882,S1_Base
0.15143578311927566,0.5959795831019047,0.16,0.9,1.093190960049964,S1_Base
0.28762140178823264,0.08675445518190514,0.04,0.7,0.37091183853722476,S1_Base
0.025780244876786332,0.10937025031205218,0.08,0.7,1.3201850783380835,S1_Base
0.09045936499488284,0.5565243017695308,0.34,0.7,1.35162988319758,S1_Base
0.4144949293148334,0.4667280733186306,0.1,0.7,0.4202933942943059,S1_Base
0.06255853292402412,0.4578229904849305,0.1,0.5,0.9147241372420137,S1_Base
0.022988065819038086,0.08003822815201705,0.24,0.7,1.3138595008239615,S1_Base
0.37335378846974776,0.7124066766721583,0.16,0.5,0.3178075146966928,S1_Base
0.13609523702568194,0.17060540034572463,0.04,0.7,0.8854809679791056,S1_Base
1.7844868496215465,0.16863671842306582,0.42,0.7,0.0,S1_Base
2.2030572529415804,0.13826564259607413,0.04,0.7,0.0,S1_Base
1.768373217816844,0.7229243575545585,0.06,0.5,0.0,S1_Base
0.133179649376385,0.6764899171394161,0.16,0.9,1.157753429410306,S1_Base
0.24275105637621683,0.6879153470677521,0.06,0.7,0.8534256541496198,S1_Base
0.2097494253555296,0.5034167527481088,0.06,0.5,0.8184236626234427,S1_Base
0.018272639605289086,0.1393422097611978,0.08,0.7,1.2604023495613075,S1_Base
0.2679345119130443,0.6403705646809016,0.02,0.5,0.5126300970676004,S1_Base
0.05859539672780504,0.4918130215556993,0.24,0.7,1.2212914746990888,S1_Base
0.12582900452796483,0.1767803325713195,0.18,0.9,1.186333004944387,S1_Base
0.02284570470844326,0.5193743221508292,0.08,0.5,0.9462681799833963,S1_Base
0.10282424635621773,0.3556143604362301,0.1,0.7,1.0846275990282008,S1_Base
0.15210922741834473,0.5061920234897841,0.04,0.5,0.6853701800951268,S1_Base
0.037887939312683,0.5510114027403009,0.14,0.7,1.3106026466549352,S1_Base
0.06928756600853178,0.33132883401123975,0.06,0.5,0.6635996627201921,S1_Base
0.2120269592949324,0.3670188170880853,0.02,0.5,0.5332842701450491,S1_Base
1.440934829672236,0.38472051820806996,0.16,0.7,0.0,S1_Base
0.38875290841330773,0.43387705996638554,0.24,0.5,0.4031093919270833,S1_Base
0.08338931209161818,0.13269517571137726,0.0,0.9,0.9222382119174166,S1_Base
0.5352240057911595,0.40505489022711855,0.2,0.5,0.20058268918771613,S1_Base
0.15946573918179124,0.12926050595453914,0.16,0.7,1.0584741889299234,S1_Base
0.06902486265207428,0.7438369403258993,0.06,0.5,0.9273594702306377,S1_Base
0.1966381829308523,0.4631423493534667,0.02,0.5,0.6215394950901381,S1_Base
1.986593481286893,0.7486372432665711,0.06,0.7,0.0,S1_Base
0.1025686720574279,0.6404493937614685,0.02,0.9,1.2369320729552042,S1_Base
0.04274222201576844,0.5587792753283939,0.06,0.7,1.1733010157442356,S1_Base
0.0036082369862969962,0.30680807427845525,0.06,0.7,1.3140222828525752,S1_Base
0.15937141162621013,0.4451871445512722,0.02,0.5,0.684896834232552,S1_Base
0.03732787271779775,0.3130821925401723,0.26,0.9,1.4049748311667656,S1_Base
0.08493215480067436,0.16632269950015827,0.0,0.9,1.3326422179207862,S1_Base
0.06880720533748727,0.14620371910347052,0.1,0.9,0.9338394536203429,S1_Base
0.018649729545301096,0.2679176112515799,0.08,0.5,0.7679489756643068,S1_Base
0.14635498308505818,0.49354964238866467,0.28,0.7,0.8568865220304198,S1_Base
0.1316605012985283,0.5800046276081289,0.5,0.7,0.993586424399959,S1_Base
0.09988506071849232,0.09319882372339248,0.02,0.5,0.7871583862587348,S1_Base
0.10248849559440834,0.3208709161542782,0.22,0.7,1.0132009421889225,S1_Base
0.15500992394845545,0.2340661561986966,0.42,0.9,1.0936512294221012,S1_Base
0.10793422380928257,0.05818263140247628,0.3,0.9,0.7789355847603154,S1_Base
0.11316440701639499,0.6812874966380498,0.2,0.9,1.2189223087271936,S1_Base
0.09544624272356655,0.5789104522284735,0.18,0.5,0.7997007766666273,S1_Base
0.14491082530037178,0.7323383371286766,0.02,0.5,0.6400217527766163,S1_Base
0.022109977174182872,0.5397506145818171,0.08,0.9,1.440062072804757,S1_Base
0.014058243571314242,0.27120764823322885,0.04,0.9,1.44728755308177,S1_Base
0.14989289506219605,0.5458638442993156,0.02,0.9,1.1385015543947077,S1_Base
0.03764760818564776,0.34694063892481664,0.02,0.5,0.7251388601501823,S1_Base
1.6997066670788903,0.4723411542737762,0.02,0.7,0.0,S1_Base
0.09034157770744017,0.32374432166022604,0.14,0.7,1.0304643493483472,S1_Base
0.03103460967166534,0.29678216412628666,0.06,0.7,1.2903874402306612,S1_Base
0.21100840889363967,0.21043519970137117,0.16,0.9,0.945113350715043,S1_Base
0.14614060210344612,0.22774636922611874,0.06,0.7,1.1174072671486108,S1_Base
0.05983394407919717,0.5716140586962563,0.1,0.9,1.347931350853637,S1_Base
0.024267820788082064,0.537952919509016,0.02,0.9,1.428045198898901,S1_Base
0.496360058358394,0.6502240837999584,0.08,0.9,0.447607876131499,S1_Base
0.08173847588688188,0.2903361263764916,0.16,0.9,1.3611692462770804,S1_Base
0.001203355194749144,0.6043458480463639,0.16,0.7,1.3209898526578971,S1_Base
0.1366480746127436,0.4853340955227967,0.1,0.7,1.13116627352647,S1_Base
0.18939949074662776,0.2609915614387603,0.06,0.7,0.867231482214369,S1_Base
0.12077733746614233,0.1537936538931212,0.14,0.7,1.2292217842370095,S1_Base
0.20902297874489928,0.5401625543662039,0.0,0.7,0.7368779860871821,S1_Base
0.06737775186660606,0.45957113885965867,0.22,0.7,1.1782715601455085,S1_Base
0.11333864167375535,0.04182399386089965,0.2,0.7,0.0,S1_Base
0.12465841126518465,0.0995135372444354,0.1,0.5,0.5830041803294521,S1_Base
0.043603559111756375,0.24448217897493282,0.06,0.7,1.1884706709496489,S1_Base
0.014584605880924577,0.43898060510381715,0.1,0.7,1.3167314303079851,S1_Base
0.27366963314429943,0.47832285590823115,0.16,0.9,0.782820872960073,S1_Base
0.038784627491232564,0.10101056053208178,0.0,0.7,1.189151572714191,S1_Base
0.020812663851862277,0.09293074988066899,0.12,0.5,0.7940984700877266,S1_Base
0.3066060395111913,0.38499333267888086,0.1,0.5,0.38753379282334105,S1_Base
0.15455267774881862,0.08615263821844875,0.08,0.7,0.8542629402580276,S1_Base
0.03602838523816021,0.4346847679324622,0.06,0.5,0.9536482454079244,S1_Base
0.045665154682989886,0.4510781802772856,0.12,0.9,1.399704789160301,S1_Base
0.13736665526835087,0.3521769541647,0.22,0.7,1.0858150518837433,S1_Base
0.503744475839565,0.05230754613230835,0.08,0.5,0.07466927847163395,S1_Base
0.10044491468476206,0.48121397233532076,0.08,0.7,1.297617465994251,S1_Base
0.2113472765619053,0.6005134680606612,0.06,0.5,0.5727479236827635,S1_Base
0.029356509618353437,0.23059591977936472,0.1,0.5,0.7439379671740326,S1_Base
0.12465962755010054,0.20995428448127698,0.12,0.7,1.1051278004399805,S1_Base
0.09282830555151998,0.1092543566529973,0.08,0.7,1.0034696099881302,S1_Base
0.046927489629654415,0.3373176483156686,0.04,0.9,1.3916989726070654,S1_Base
0.030489957645534953,0.7183489954517408,0.04,0.9,1.4235745049722668,S1_Base
0.1617274208454338,0.7034740589627279,0.16,0.9,1.0660125678436836,S1_Base
0.0841902078313108,0.428483596776889,0.12,0.9,1.337767029467925,S1_Base
0.2688400732870638,0.46746798070687556,0.06,0.5,0.45770702949480185,S1_Base
0.0009306574915073719,0.6951359651440204,0.04,0.7,1.3228232665436646,S1_Base
0.039776746199159024,0.027919647709934374,0.04,0.9,0.992041579209713,S1_Base
0.03322564305607082,0.5656758930986674,0.06,0.9,1.408695819546989,S1_Base
0.05814880068891778,0.32894672361146254,0.14,0.7,1.1173281646547477,S1_Base
0.3187443772896651,0.2714250321255414,0.12,0.5,0.25062981642074234,S1_Base
0.058383130157030914,0.5011725159657471,0.14,0.5,0.8685430459784365,S1_Base
0.18038641713383566,0.31973570693901776,0.04,0.7,0.7747088060522254,S1_Base
2.987085719774121,0.5228603940658784,0.02,0.5,0.0,S1_Base
0.008271467444112042,0.2799342414206331,0.06,0.7,1.2945801224868587,S1_Base
0.02609361193322213,0.5818676278056137,0.02,0.7,1.269458819646463,S1_Base
0.12990887862774864,0.21045533522372106,0.26,0.7,1.1229191300565942,S1_Base
0.009380437019924397,0.2352787990532998,0.16,0.5,0.7936497434942995,S1_Base
0.03221374737197859,0.4140102414594647,0.12,0.7,1.324443194838083,S1_Base
0.30672460855147926,0.2673319207333517,0.18,0.9,0.4750260290609635,S1_Base
0.018856945079947503,0.29879664330425687,0.06,0.5,0.7745830123910182,S1_Base
0.07400620701164413,0.2036461607069207,0.06,0.5,0.6953269527214445,S1_Base
0.3223277309551375,0.6771380383130323,0.16,0.5,0.3678775683554739,S1_Base
0.1895711880071225,0.2572228883926029,0.1,0.5,0.5829643984607356,S1_Base
3.2064614633766966,0.7394688215390179,0.02,0.5,0.0,S1_Base
0.05634114347389597,0.046109034154836234,0.0,0.5,0.774001041895737,S1_Base
0.028186793406122904,0.056658959122661855,0.04,0.7,1.1725726396224188,S1_Base
0.17616282020624713,0.6567874716099354,0.1,0.7,0.7904155434279445,S1_Base
0.2848364776630459,0.3919921483374459,0.22,0.5,0.6441249972836864,S1_Base
0.013223912366783188,0.4319563968327512,0.1,0.5,0.9466378610652448,S1_Base
0.017493777500102756,0.23259400493510785,0.08,0.7,1.2639364348283522,S1_Base
0.20092346187748672,0.4543940933740675,0.2,0.9,0.9462027852853894,S1_Base
0.08240802489407377,0.035479526993229746,0.08,0.7,0.533577105875848,S1_Base
0.029445916788848364,0.4612682694879276,0.1,0.9,1.4222058311946855,S1_Base
0.101094938556786,0.5428025849369251,0.04,0.9,1.27737642514562,S1_Base
0.1976452475616989,0.7232619096468585,0.04,0.9,0.9838711506032845,S1_Base
0.14807077830764068,0.05427777645063773,0.02,0.5,0.6395274505034982,S1_Base
0.03807591501061575,0.14891858168752423,0.06,0.7,1.19311841159851,S1_Base
0.6978217272303535,0.2960369880404127,0.04,0.9,0.23306907528184273,S1_Base
0.08072964038606746,0.6864244177034442,0.06,0.9,1.2771444532322842,S1_Base
0.03818729278131845,0.29330353361291306,0.12,0.7,1.1875239973252154,S1_Base
0.054491059353429024,0.051708889907146754,0.02,0.5,0.6994477793781009,S1_Base
0.08186122523810488,0.49157780171460747,0.06,0.5,0.8242038395076896,S1_Base
0.04759955968079965,0.37897290150790663,0.02,0.9,1.3600385053413144,S1_Base
0.06329398535364825,0.5535519970817515,0.2,0.7,1.1439072001119694,S1_Base
0.03901968007723337,0.7172045025697068,0.06,0.7,1.2178465096071558,S1_Base
0.22582636846376453,0.5410154355610773,0.08,0.5,0.5306466085869478,S1_Base
0.11402118289616221,0.3512868939466289,0.14,0.5,0.9241124044644491,S1_Base
0.0321331776831133,0.36539295121951204,0.02,0.7,1.2485723676483325,S1_Base
0.10941113115798987,0.3257781104663326,0.02,0.9,1.158978404108325,S1_Base
0.07907180874808892,0.09840566665211746,0.04,0.9,0.9217304383275259,S1_Base
0.03475708542847742,0.2999101604550259,0.06,0.5,0.7552775563894372,S1_Base
0.01588814026984375,0.7324742367745304,0.16,0.9,1.4507895270003475,S1_Base
0.3231549273793372,0.21170053942634606,0.06,0.5,0.23241887539930528,S1_Base
0.2538838424156697,0.42585628459573227,0.04,0.9,0.8088138828159995,S1_Base
0.31556424358737617,0.15515369828312867,0.04,0.9,0.48569850134497405,S1_Base
0.10648634410452212,0.12394382861491118,0.02,0.7,0.9635839577410272,S1_Base
0.049018659310956815,0.5788636520889274,0.1,0.7,1.2277453859167458,S1_Base
0.8361482215438527,0.599224911395972,0.1,0.7,0.056976315868778736,S1_Base
0.09180652883031061,0.5498456672999793,0.08,0.7,1.2002313777553675,S1_Base
0.07548014136992147,0.31093541973319416,0.04,0.9,1.2647605570886005,S1_Base
0.06003300695664274,0.5829417818096788,0.08,0.5,0.8421460575095665,S1_Base
0.12215032039276093,0.205866859151421,0.28,0.9,0.8126661001650527,S1_Base
0.4588857999799632,0.48711716565919416,0.0,0.5,0.26453099956117765,S1_Base
0.3255972783351822,0.5381389747892477,0.1,0.9,0.7060703866735677,S1_Base
0.037163842325679326,0.20364669835796603,0.06,0.7,1.2103400971434626,S1_Base
0.07048196058250955,0.6031579578422381,0.1,0.5,0.9560296231167378,S1_Base
0.05779917193449007,0.7071875004100303,0.04,0.5,0.9598903596786295,S1_Base
0.12866386104978092,0.5124627056612181,0.1,0.7,0.9408018711351973,S1_Base
2.1693472147958337,0.26507638008142065,0.04,0.5,0.0,S1_Base
0.24953046621333783,0.10964067576883751,0.0,0.9,0.5387754655942406,S1_Base
0.24872115799172248,0.3742761341016103,0.2,0.7,0.8273992657910266,S1_Base
2.219163704227673,0.6219293467248067,0.0,0.5,0.0,S1_Base
0.3091640674180165,0.4503070492851541,0.28,0.7,0.6433699793866365,S1_Base
0.04873744966242608,0.21416472617341617,0.14,0.7,1.1965013845457524,S1_Base
0.1786292234296306,0.10887814270942256,0.22,0.9,0.7392143115710211,S1_Base
0.03834512445166759,0.5288777975923123,0.14,0.5,0.8542787570406625,S1_Base
0.2620699278595761,0.07642949254405212,0.08,0.9,0.5437739414876467,S1_Base
0.06373537014470747,0.47895380614205596,0.08,0.7,1.1015596297688557,S1_Base
0.06817408628866516,0.07466641380781547,0.04,0.7,1.0448120343084377,S1_Base
0.2827071922615368,0.43282814040842715,0.0,0.5,0.4449882869799862,S1_Base
0.06770255403265027,0.5079258705927487,0.1,0.5,0.8633595365909229,S1_Base
0.02446940474950092,0.0498969510619451,0.2,0.7,1.1585939434284913,S1_Base
0.020211826192508886,0.12741697886753356,0.08,0.7,1.3022531430753972,S1_Base
0.1521364511941541,0.29001404717437784,0.08,0.7,0.9390911346361597,S1_Base
0.021499369581368784,0.4450689991490458,0.04,0.5,0.9445222136526248,S1_Base
0.47359643433797866,0.3732116973766018,0.08,0.9,0.4485219398061341,S1_Base
0.14061229877866435,0.05469747523338204,0.24,0.9,0.0,S1_Base
0.05185138096910699,0.7411263144972405,0.24,0.9,1.3789593973332313,S1_Base
2.3136133485851826,0.698767327661637,0.04,0.9,0.0,S1_Base
0.10126257779780828,0.4523960345274955,0.04,0.5,0.9324692757157015,S1_Base
0.20567555311758123,0.1413433212626267,0.12,0.7,0.71545547549134,S1_Base
0.18704799792030818,0.2017822924177104,0.22,0.7,0.9036979541359058,S1_Base
0.18783096782799022,0.3965336289269902,0.04,0.7,0.7811076854497768,S1_Base
0.08924012518816314,0.6172624409597062,0.26,0.9,1.232473340599828,S1_Base
2.5758034956068716,0.6783486683009118,0.22,0.5,0.0,S1_Base
0.22683450887002332,0.19514587628442445,0.12,0.9,0.617792333087883,S1_Base
0.15706840991848847,0.1488789041600085,0.02,0.5,0.7766472191543291,S1_Base
0.10400192875571922,0.5928691168492624,0.06,0.7,0.973860798941425,S1_Base
0.06091088297057174,0.1626835094591846,0.0,0.7,1.1499084270959705,S1_Base
0.11820066120329234,0.3291564760983439,0.22,0.7,1.180361703127767,S1_Base
0.08164692211200576,0.0882674511145851,0.02,0.7,1.0223314237792824,S1_Base
0.03633367122872028,0.6298030776376693,0.2,0.7,1.1916964747355405,S1_Base
0.022698532360179796,0.30395119428472034,0.0,0.7,1.3230588228158817,S1_Base
0.2819508216071354,0.594495133622038,0.06,0.5,0.41083446992994366,S1_Base
0.07204906224616428,0.4994322608059076,0.0,0.7,1.2415929940652604,S1_Base
0.0912750753509285,0.34876522524496,0.06,0.9,1.3425884688947685,S1_Base
0.12619820119273933,0.06498989807685965,0.12,0.7,0.8382499146725985,S1_Base
0.2197122136305723,0.5994714062310421,0.24,0.5,0.7937626875438307,S1_Base
2.1995504880088137,0.5067573138773018,0.04,0.5,0.0,S1_Base
0.30479421132440154,0.516839812577661,0.18,0.5,0.38338139399978693,S1_Base
0.3581437756357263,0.06886365838509122,0.04,0.5,0.0,S1_Base
2.316920248209096,0.3078564452765913,0.24,0.7,0.0,S1_Base
0.07855270381549699,0.09391169239856965,0.04,0.5,0.7143874669176771,S1_Base
0.07152221121232509,0.7370621475088224,0.1,0.5,0.8630470554610907,S1_Base
0.10619082024781498,0.3848464155468945,0.02,0.7,1.1059233613339472,S1_Base
0.001841109857836577,0.2025995675579408,0.02,0.5,0.8072360886759189,S1_Base
0.12895540538603895,0.45859156199885937,0.28,0.5,0.7329932230925948,S1_Base
0.051339668324804154,0.6603469319634028,0.2,0.7,1.1975848301857468,S1_Base
0.12352369722728217,0.49062969672451107,0.08,0.5,0.8036035252992709,S1_Base
0.08751782397003863,0.723236233197053,0.1,0.7,1.3509304952381254,S1_Base
0.004981257665088723,0.5844928334706263,0.18,0.7,1.3059636574384799,S1_Base
0.17047434591025964,0.40994487288319265,0.18,0.9,1.0731895141680496,S1_Base
0.2937496883064974,0.462652927989118,0.0,0.5,0.3955200567974705,S1_Base
1.597837573742305,0.025132965039629144,0.08,0.7,0.0,S1_Base
0.767930780908723,0.3929116526480129,0.1,0.7,0.13835703617188694,S1_Base
0.05653385790973782,0.18357098159531982,0.18,0.7,1.1335017671940615,S1_Base
0.12582730410331688,0.40409485215168955,0.14,0.7,1.1303022429313874,S1_Base
0.14569191153498987,0.45775105686239154,0.06,0.9,1.071402525939805,S1_Base
0.03145888828709021,0.18970893005616757,0.0,0.7,1.2069966272701191,S1_Base
0.08731690760124992,0.2909152550573471,0.2,0.9,1.3535050983576729,S1_Base
0.011127055229794774,0.5579550176425224,0.02,0.7,1.2938170535334346,S1_Base
0.11114377523300477,0.6336606424355241,0.02,0.7,1.0977595700241256,S1_Base
0.18151560531656755,0.554670052105738,0.02,0.9,1.0226007367254581,S1_Base
0.507881924942218,0.09879211285617889,0.04,0.5,0.30269948403822816,S1_Base
0.09434690927876418,0.5560184176222512,0.12,0.7,1.3141804164586468,S1_Base
0.05205402585253926,0.3131120425269887,0.02,0.5,0.7077037058139368,S1_Base
0.054519510445944365,0.2316065618826418,0.1,0.7,1.2269277631437652,S1_Base
0.22851299137881292,0.7074422799392246,0.16,0.9,0.908870226396075,S1_Base
0.2033600572082899,0.6340121170345091,0.08,0.9,0.923967424798527,S1_Base
0.18641144175262542,0.40297365144343894,0.02,0.5,0.5457557170063361,S1_Base
0.3375231719238148,0.07967380107982254,0.08,0.5,0.5307200384211627,S1_Base
0.06853429652723932,0.28547971975762404,0.12,0.9,1.3635318264799459,S1_Base
0.009870791034619806,0.6508605699478931,0.1,0.7,1.2929935560493189,S1_Base
